epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,656.574,1.24884,0.94509,1.45727,0.24531,0.34667,0.21043,0.05157,3.25079,2.44471,4.19536,0.000911,0.000911,0.000911
167,659.594,1.33593,1.00425,1.51859,0.34333,0.36,0.2654,0.06032,3.16399,2.43521,4.03473,0.0009044,0.0009044,0.0009044
168,662.672,1.17924,0.87053,1.35616,0.32647,0.32,0.23796,0.06266,3.08907,2.34384,3.95469,0.0008978,0.0008978,0.0008978
169,665.66,1.18374,0.94095,1.43541,0.32647,0.32,0.23796,0.06266,3.08907,2.34384,3.95469,0.0008912,0.0008912,0.0008912
170,669.786,1.17663,0.94757,1.41132,0.38673,0.34476,0.25763,0.06718,3.03116,2.31383,3.83447,0.0008846,0.0008846,0.0008846
171,672.944,1.25941,0.95649,1.46575,0.35352,0.35001,0.25821,0.07222,2.96848,2.36857,3.75738,0.000878,0.000878,0.000878
172,679.547,1.21646,0.90646,1.40366,0.34004,0.34667,0.22459,0.05893,2.91701,2.46685,3.64514,0.0008714,0.0008714,0.0008714
173,683.397,1.09978,0.82839,1.34393,0.34004,0.34667,0.22459,0.05893,2.91701,2.46685,3.64514,0.0008648,0.0008648,0.0008648
174,686.753,1.1448,0.86232,1.34347,0.42293,0.29333,0.24636,0.0599,3.01842,2.48049,3.73282,0.0008582,0.0008582,0.0008582
175,689.788,1.10974,0.82967,1.27282,0.48507,0.30667,0.23811,0.06222,3.15555,2.41381,3.9333,0.0008516,0.0008516,0.0008516
176,696.074,1.19934,0.85987,1.36643,0.5264,0.28,0.22544,0.06266,3.18913,2.32904,3.95387,0.000845,0.000845,0.000845
177,699.609,1.16662,0.87249,1.36853,0.5264,0.28,0.22544,0.06266,3.18913,2.32904,3.95387,0.0008384,0.0008384,0.0008384
178,702.642,1.1926,0.89567,1.38446,0.40209,0.25333,0.18507,0.04914,3.11602,2.44911,3.76726,0.0008318,0.0008318,0.0008318
179,705.661,1.1676,0.83803,1.33795,0.31123,0.29333,0.18245,0.04063,3.12187,2.54019,3.72653,0.0008252,0.0008252,0.0008252
180,708.722,1.14334,0.85415,1.37179,0.27384,0.30667,0.1773,0.03915,3.16803,2.60836,3.78902,0.0008186,0.0008186,0.0008186
181,712.045,1.02959,0.80225,1.31206,0.27384,0.30667,0.1773,0.03915,3.16803,2.60836,3.78902,0.000812,0.000812,0.000812
